hex_id,TOWN_NAME,SEC_NAME,年份基準_民國年,三階段_幼年人口,婦女生育人口數,總人口_推估後,年份基準,社福設施_總數,社福設施_貧困危機家庭服務,社福設施_兒童與少年服務,社福設施_婦女服務,社福設施_社區服務或NPO,社福設施_保護性服務,中小學教室_已活化間數,中小學教室_可立刻活化間數,中小學教室_潛在釋放空間,幼兒園_私立數,幼兒園_公立數,公園綠地面積,pop_5y
8a4ba0a65a47fff,北投區,唭哩岸地區,111,103,122,539,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.0,21
8a4ba1d1041ffff,南港區,中研地區,111,2,5,20,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba569b827fff,士林區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba569e99ffff,士林區,陽明山地區,111,0,2,8,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1d35d87fff,內湖區,東湖地區,111,1,3,12,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0b4ba77fff,北投區,舊北投地區,111,11,24,108,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8a4ba0a487affff,信義區,福德地區,111,2,8,35,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,1
8a4ba0a400affff,中正區,城內地區,111,10,12,54,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
8a4ba0a6378ffff,大同區,蘭州地區,111,61,109,480,2022,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8a4ba1d32497fff,南港區,新庄仔地區,111,32,62,260,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,156.0,12
8a4ba0a4a307fff,信義區,吳興地區,111,5,13,64,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba0a6bc37fff,中山區,大直地區,111,11,17,78,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.0,3
8a4ba0a5d197fff,大安區,學府地區,111,1,2,12,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0b4a62ffff,北投區,關渡地區,111,9,20,86,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
8a4ba0a41237fff,松山區,中崙地區,111,73,95,458,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21
8a4ba0a6eb97fff,中山區,大直地區,111,2,3,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a4cc57fff,松山區,東社地區,111,76,114,560,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
8a4ba0a45da7fff,大同區,延平地區,111,33,56,246,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8
8a4ba0a6e237fff,中山區,大直地區,111,2,3,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba5684ce7fff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba56923affff,士林區,天母地區,111,59,87,402,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
8a4ba0a6e577fff,中山區,大直地區,111,2,3,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba1d16797fff,南港區,中研地區,111,1,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba569006ffff,士林區,天母地區,111,6,9,44,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba56907affff,士林區,天母地區,111,6,9,44,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba0a41067fff,中山區,朱厝崙地區,111,29,55,267,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8a4ba0a6c7affff,士林區,街上地區,111,1,3,16,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a4565ffff,中山區,長春地區,111,57,81,378,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
8a4ba56b125ffff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1da462ffff,文山區,二格山地區,111,4,7,34,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba1d32b1ffff,內湖區,東湖地區,111,120,160,654,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
8a4ba0b49c77fff,北投區,關渡地區,111,5,15,62,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba56954affff,北投區,陽明山地區,111,0,1,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4c8dffff,松山區,三民地區,111,74,133,653,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
8a4ba56b2157fff,北投區,大屯地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a58927fff,文山區,景美地區,111,13,22,107,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10194.0,4
8a4ba0a5d327fff,大安區,臥龍地區,111,26,55,238,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13154.0,8
8a4ba0a41aeffff,松山區,中崙地區,111,81,81,374,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
8a4ba1d32027fff,內湖區,東湖地區,111,39,48,207,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13102.0,9
8a4ba569ec97fff,士林區,陽明山地區,111,0,2,8,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a482c7fff,信義區,福德地區,111,16,38,165,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
8a4ba569382ffff,士林區,芝山岩地區,111,4,9,40,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a4850ffff,信義區,三張犁地區,111,47,57,272,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
8a4ba0a46ceffff,萬華區,大理地區,111,17,43,187,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11505.0,7
8a4ba0a4b777fff,南港區,中研地區,111,1,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4cd27fff,松山區,東社地區,111,70,74,376,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,13
8a4ba0a49d1ffff,南港區,後山坡地區,111,20,43,185,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
8a4ba0a60317fff,士林區,社子地區,111,26,58,246,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4784.0,9
8a4ba569409ffff,北投區,陽明山地區,111,1,5,23,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba569682ffff,北投區,新北投地區,111,10,24,115,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7521.0,4
8a4ba0a4e62ffff,信義區,六張犁地區,111,24,57,269,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3529.0,7
8a4ba1da4cf7fff,文山區,萬芳地區,111,2,4,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a61917fff,北投區,石牌地區,111,5,11,49,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba5694b8ffff,北投區,陽明山地區,111,0,1,5,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba5690d8ffff,北投區,石牌地區,111,9,15,71,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba5686727fff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1da2b87fff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0b4a237fff,北投區,關渡地區,111,9,20,87,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
8a4ba0a6180ffff,北投區,石牌地區,111,5,11,49,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba568602ffff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1d3044ffff,內湖區,東湖地區,111,7,13,55,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba568415ffff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba5692887fff,北投區,石牌地區,111,33,50,232,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8a4ba0b4832ffff,北投區,關渡地區,111,5,15,64,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba56b3da7fff,北投區,大屯地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a69057fff,內湖區,金龍地區,111,4,6,29,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a40d77fff,中正區,城內地區,111,22,39,191,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
8a4ba0a4d6a7fff,南港區,後山坡地區,111,21,49,220,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
8a4ba0a43ce7fff,大安區,和平地區,111,79,99,462,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
8a4ba0a45567fff,大同區,建成地區,111,75,111,494,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
8a4ba0a612dffff,士林區,街上地區,111,1,3,16,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13139.0,1
8a4ba0a6e9affff,士林區,街上地區,111,14,28,130,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8a4ba0a6ead7fff,中山區,大直地區,111,2,3,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba569519ffff,北投區,陽明山地區,111,0,1,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0b48a47fff,北投區,關渡地區,111,4,14,60,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba1da644ffff,文山區,二格山地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba569c207fff,士林區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0b494affff,北投區,關渡地區,111,10,17,74,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8a4ba56b3b5ffff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0b49ae7fff,北投區,大屯地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0b4b70ffff,北投區,關渡地區,111,1,4,16,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13163.0,1
8a4ba0a64a9ffff,士林區,社子地區,111,2,8,32,2022,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba569e59ffff,士林區,陽明山地區,111,0,2,8,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a5d52ffff,大安區,學府地區,111,1,2,12,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba5690757fff,士林區,天母地區,111,6,9,44,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba569c397fff,士林區,陽明山地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1d13307fff,南港區,中研地區,111,2,5,20,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6c6affff,士林區,街上地區,111,4,7,36,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a65d47fff,士林區,社子地區,111,2,5,20,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1
8a4ba1d36697fff,內湖區,灣仔地區,111,18,29,120,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
8a4ba0a6b627fff,內湖區,灣仔地區,111,3,8,31,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a63397fff,大同區,大龍地區,111,33,73,318,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
8a4ba0a6eba7fff,中山區,大直地區,111,2,3,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a589affff,文山區,景美地區,111,16,27,130,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6335.0,5
8a4ba0a43297fff,大安區,學府地區,111,75,74,356,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
8a4ba0a6830ffff,內湖區,西湖地區,111,6,15,65,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
8a4ba0a55077fff,萬華區,東園地區,111,10,25,111,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8053.0,3
8a4ba1da220ffff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba569624ffff,北投區,石牌地區,111,9,15,71,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12886.0,2
8a4ba0a4e6c7fff,信義區,六張犁地區,111,28,69,312,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149.0,10
8a4ba0a6e587fff,中山區,圓山地區,111,9,18,84,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8896.0,3
8a4ba1da3617fff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a43c67fff,大安區,和平地區,111,102,99,477,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25
8a4ba0a60207fff,士林區,社子地區,111,30,66,278,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8a4ba0a6a70ffff,松山區,東社地區,111,31,74,360,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556.0,10
8a4ba56940d7fff,北投區,陽明山地區,111,0,1,5,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a46c2ffff,萬華區,龍山地區,111,7,20,89,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13183.0,3
8a4ba569ea97fff,士林區,陽明山地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba5680627fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba5695737fff,北投區,陽明山地區,111,0,1,4,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a6972ffff,內湖區,西湖地區,111,47,75,330,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
8a4ba0a55327fff,萬華區,東園地區,111,14,35,161,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6501.0,5
8a4ba0a6db07fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a43d17fff,中正區,南門地區,111,153,151,677,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8a4ba0a65697fff,北投區,石牌地區,111,3,4,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba569c39ffff,士林區,陽明山地區,111,0,0,2,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba569078ffff,士林區,天母地區,111,6,9,44,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba56b325ffff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4a3a7fff,信義區,吳興地區,111,5,13,64,2022,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.0,2
8a4ba1da6b17fff,文山區,二格山地區,111,5,8,36,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba1da0457fff,文山區,二格山地區,111,6,8,36,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a4b2effff,南港區,中研地區,111,1,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a5d557fff,大安區,學府地區,111,4,9,47,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba5692b17fff,士林區,天母地區,111,25,36,173,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
8a4ba0b4954ffff,北投區,大屯地區,111,13,22,102,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
8a4ba1da664ffff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1d1281ffff,南港區,中研地區,111,2,5,20,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6c1b7fff,士林區,街上地區,111,26,53,262,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5780.0,9
8a4ba0a6bd67fff,中山區,大直地區,111,14,22,93,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.0,4
8a4ba0a69c5ffff,內湖區,西湖地區,111,30,38,161,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
8a4ba0a591affff,文山區,興隆地區,111,14,33,138,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
8a4ba1d84967fff,文山區,二格山地區,111,1,1,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1d3456ffff,內湖區,金龍地區,111,2,5,21,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6d607fff,士林區,陽明山地區,111,1,3,19,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a63b87fff,士林區,社子地區,111,32,76,327,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8a4ba5691607fff,士林區,陽明山地區,111,0,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba569a227fff,內湖區,金龍地區,111,2,5,23,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6cad7fff,士林區,陽明山地區,111,0,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a4b747fff,南港區,中研地區,111,1,2,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a6186ffff,北投區,石牌地區,111,13,23,109,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8a4ba5691b37fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a6a047fff,松山區,東社地區,111,4,5,23,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a58ab7fff,文山區,景美地區,111,61,91,415,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
8a4ba5694187fff,北投區,陽明山地區,111,0,1,5,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0b4a0e7fff,北投區,關渡地區,111,9,20,87,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
8a4ba0a4d6e7fff,南港區,新庄仔地區,111,17,37,159,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12923.0,6
8a4ba56922b7fff,士林區,天母地區,111,17,29,137,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
8a4ba0a6ec8ffff,士林區,後港地區,111,21,45,202,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
8a4ba56b34d7fff,北投區,陽明山地區,111,0,1,5,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba56866dffff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1d320f7fff,內湖區,東湖地區,111,3,5,21,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a4d467fff,內湖區,洲尾地區,111,36,53,224,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7309.0,13
8a4ba5694caffff,北投區,陽明山地區,111,0,1,5,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a655a7fff,士林區,社子地區,111,2,6,24,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6eadffff,中山區,大直地區,111,2,3,17,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba0a6b11ffff,松山區,三民地區,111,5,11,50,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13190.0,2
8a4ba0a6d817fff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba1da07b7fff,文山區,二格山地區,111,6,8,36,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8a4ba56982dffff,士林區,陽明山地區,111,0,0,1,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba569e987fff,士林區,陽明山地區,111,0,2,8,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0b4b82ffff,北投區,關渡地區,111,3,10,44,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8a4ba5680d27fff,北投區,陽明山地區,111,0,0,0,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8a4ba0a55a4ffff,萬華區,東園地區,111,64,125,573,2022,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.0,18
8a4ba1da622ffff,文山區,二格山地區,111,6,8,36,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037.0,1
